"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","gene_biotype"
"ENSG00000002016",437.554784794782,0.827234493150279,0.205365441632972,4.028109532804,5.62271485056988e-05,0.00117135100913641,"RAD52","protein_coding"
"ENSG00000002586",4819.52595266298,-0.696491471018773,0.187483995965941,-3.71493826675904,0.000203253309219042,0.00284965164343101,"CD99","protein_coding"
"ENSG00000003402",20175.7305526461,0.493746769680821,0.19437034422049,2.54023715223103,0.0110777325722045,0.0478688476629362,"CFLAR","protein_coding"
"ENSG00000003436",52.2515397612353,1.6324450370331,0.570365077437997,2.86210552084609,0.00420836770819207,0.0239904066405326,"TFPI","protein_coding"
"ENSG00000003987",174.395075236616,1.07918649948634,0.241860124931162,4.46202737964143,8.11878493376959e-06,0.000286268033307149,"MTMR7","protein_coding"
"ENSG00000004059",1521.02937842849,-0.709086040960728,0.198023185650521,-3.58082331940741,0.000342513215228782,0.00407710502095296,"ARF5","protein_coding"
"ENSG00000004142",1360.73589320105,-0.437283604070669,0.124475089110507,-3.51302101645779,0.000443042431276667,0.00488162910218007,"POLDIP2","protein_coding"
"ENSG00000004777",226.359198883168,-0.926825489955643,0.294989107438605,-3.14189733310251,0.00167856883280262,0.0126029724814519,"ARHGAP33","protein_coding"
"ENSG00000004864",514.795050283756,0.374721880991586,0.145700888280729,2.57185721661209,0.0101154600628048,0.0450180553150143,"SLC25A13","protein_coding"
"ENSG00000004897",1774.25916478697,0.494899352761321,0.161237730612657,3.06937681943826,0.00214505843897353,0.0149895802996648,"CDC27","protein_coding"
"ENSG00000004939",314.635910013582,3.10182779977145,0.950498588147776,3.26336918165859,0.00110095998940111,0.00928810790375288,"SLC4A1","protein_coding"
"ENSG00000005020",3990.37218573844,0.989918093272405,0.289816467851983,3.41567234122108,0.00063624754069053,0.00623064984453263,"SKAP2","protein_coding"
"ENSG00000005022",2998.13318060491,-0.917120449741791,0.181103764557911,-5.06406066146972,4.10418956463558e-07,3.09132797399286e-05,"SLC25A5","protein_coding"
