"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","gene_biotype"
"ENSG00000002016",437.554784794782,0.788186106677572,0.204003048530933,3.86359964889476,0.00011172828419012,0.00248943842660093,"RAD52","protein_coding"
"ENSG00000002079",8.03397053055543,2.37087265828497,0.806475014966375,2.93979678760887,0.00328427567684858,0.0229745011553078,NA,NA
"ENSG00000002586",4819.52595266298,-0.701784429363376,0.186150700970849,-3.76998005220123,0.000163260595868099,0.00323022076712104,"CD99","protein_coding"
"ENSG00000003987",174.395075236616,1.07682151787231,0.24052082805741,4.47704062292386,7.5684852437109e-06,0.000376216329625333,"MTMR7","protein_coding"
"ENSG00000004059",1521.02937842849,-0.851939863943923,0.196608018014316,-4.33318982892085,1.46964283843464e-05,0.000597706966297341,"ARF5","protein_coding"
"ENSG00000004142",1360.73589320105,-0.613684787717308,0.123605564723027,-4.96486375101673,6.8749317460431e-07,6.13175878568308e-05,"POLDIP2","protein_coding"
"ENSG00000004779",588.022276449112,-0.4079063771918,0.153458203500025,-2.65809430769032,0.00785838994889129,0.0402967689966523,"NDUFAB1","protein_coding"
"ENSG00000004897",1774.25916478697,0.466780823267739,0.160133136238584,2.91495460734796,0.00355740280095172,0.0241506244015373,"CDC27","protein_coding"
"ENSG00000004939",314.635910013582,3.29320948392168,0.943764420004671,3.48944017608269,0.000484033386813282,0.00662762757795025,"SLC4A1","protein_coding"
"ENSG00000005020",3990.37218573844,0.808044706591714,0.287760189454847,2.80804898037679,0.00498426452956102,0.0302188132187884,"SKAP2","protein_coding"
"ENSG00000005022",2998.13318060491,-0.916660149135455,0.179824079179302,-5.09753840152552,3.44098627635178e-07,3.70598550247712e-05,"SLC25A5","protein_coding"
"ENSG00000005059",2521.97051755936,-0.448544192405981,0.14878419375763,-3.0147301341476,0.00257207998466103,0.0196939788496883,"MCUB","protein_coding"
"ENSG00000005075",829.964208584529,-1.32242112311429,0.225708670389757,-5.85897352029372,4.65736945132718e-09,1.19037497267541e-06,"POLR2J","protein_coding"
"ENSG00000005108",16.8299373008711,2.18929825032872,0.847652590559288,2.58277774964882,0.00980084368702409,0.046770728758581,"THSD7A","protein_coding"
"ENSG00000005156",1312.47416721978,0.61208894488622,0.141624307950261,4.32192011205582,1.54677197517098e-05,0.000621776917577829,"LIG3","protein_coding"
"ENSG00000005187",174.459496425789,1.16658886225259,0.324648066648535,3.59339537824984,0.000326396738654888,0.00513966064468564,"ACSM3","protein_coding"
"ENSG00000005194",954.900660748581,-0.587888752458404,0.12790548924776,-4.59627460803995,4.30111764479117e-06,0.000245514963694088,"CIAPIN1","protein_coding"
"ENSG00000005243",66.1088230750357,-1.11520203470412,0.332482172032924,-3.35417092557279,0.000796031741738979,0.0091518264930575,"COPZ2","protein_coding"
"ENSG00000005381",372.680600035073,1.96091645634906,0.544704987034332,3.59996053464711,0.000318265481597398,0.00505344203951288,"MPO","protein_coding"
"ENSG00000005448",462.056939887392,-0.644693165512938,0.19646525582017,-3.28146146157794,0.00103270635798152,0.0109586785263585,"WDR54","protein_coding"
"ENSG00000005486",1476.77480735041,-0.99734467786526,0.233407447733014,-4.2729770945702,1.92880277238075e-05,0.000724068005240618,"RHBDD2","protein_coding"
"ENSG00000005700",1967.00297587055,0.598364252696428,0.223018512180578,2.68302504059364,0.00729595272499088,0.0385523016824493,"IBTK","protein_coding"
"ENSG00000005810",9293.41069710418,0.672293116243909,0.213819298428633,3.14421158980793,0.00166534978516549,0.0149466888868273,"MYCBP2","protein_coding"
"ENSG00000005882",322.190344658849,-0.552756913742712,0.193045027686042,-2.86335742685735,0.00419177412859147,0.0270252734206394,"PDK2","protein_coding"
"ENSG00000005889",3096.16360645606,0.673823011665507,0.215410178564421,3.12809272131954,0.00175944667023552,0.015439837164908,"ZFX","protein_coding"
"ENSG00000006015",1014.67303011428,-1.09397806274398,0.226095862660946,-4.83855852057105,1.30784189519791e-06,0.000100656802401423,"REX1BD","protein_coding"
"ENSG00000006652",1299.6390190283,1.34466124845451,0.337352852316238,3.9859193103665,6.72193543309747e-05,0.0017520514965613,"IFRD1","protein_coding"
"ENSG00000006715",2008.56292389711,0.833852912050366,0.209473767580898,3.98070327220489,6.87116781257247e-05,0.00177340336407532,"VPS41","protein_coding"
"ENSG00000007080",512.960669130743,-1.05738362103282,0.247887401111962,-4.26558032513819,1.99383262098024e-05,0.000741441622540197,"CCDC124","protein_coding"
"ENSG00000007174",19.994686916489,3.49090222373926,0.72903718379545,4.78837335232372,1.68138621118859e-06,0.000120724939930813,"DNAH9","protein_coding"
"ENSG00000007255",417.926098885807,-0.867253192029593,0.260953996051272,-3.3233949475876,0.000889289107612779,0.00987269453699516,"TRAPPC6A","protein_coding"
"ENSG00000007341",459.488108344524,0.913808465606209,0.208735286525896,4.37783414972743,1.19864504978423e-05,0.000515086617478083,"ST7L","protein_coding"
"ENSG00000007372",14.8165461007971,2.12025694996246,0.773320580086795,2.74175678827078,0.00611115723777347,0.0344075331639822,"PAX6","protein_coding"
"ENSG00000007376",413.562837006375,-0.665283274096799,0.250285819674437,-2.65809415396436,0.00785839353349415,0.0402967689966523,"RPUSD1","protein_coding"
"ENSG00000007520",503.424811318662,-0.920892285861546,0.250302886812455,-3.67911172575307,0.000234047724790941,0.00413830693152553,"TSR3","protein_coding"
"ENSG00000007541",380.813512818495,-0.53800177669657,0.202904711077481,-2.65149968100607,0.00801351887050274,0.0408409634773466,"PIGQ","protein_coding"
"ENSG00000007933",5.63652937850291,3.39488786034343,1.2321150884676,2.75533340360737,0.00586323551927015,0.0334078531479656,"FMO3","protein_coding"
"ENSG00000008018",3351.84118473459,-0.604460513927087,0.12693662514743,-4.76190786721359,1.91771237228646e-06,0.000131593127287995,"PSMB1","protein_coding"
"ENSG00000008086",543.631576047896,0.66890421017434,0.258644417834795,2.58619233221415,0.00970427635830155,0.0464431610758935,"CDKL5","protein_coding"
"ENSG00000008226",311.462803402248,0.655570398459915,0.239840576713852,2.7333589980567,0.00626919594752386,0.034940332456934,"DLEC1","protein_coding"
"ENSG00000008324",747.537735715855,-0.478551872797275,0.176276138761601,-2.71478531444619,0.00663187466868361,0.03622553655513,"SS18L2","protein_coding"
"ENSG00000008988",20402.9887975933,-1.21053001924484,0.219923177433359,-5.50433125499768,3.70572206448649e-08,6.37775251188934e-06,"RPS20","protein_coding"
"ENSG00000009413",1885.7727077329,0.808114141717634,0.199726170965685,4.04611042113494,5.20756760225445e-05,0.00148504565203674,"REV3L","protein_coding"
