"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","gene_biotype"
"ENSG00000002726",25.701898003973,-2.81951321190557,0.618228193886766,-4.56063511788333,5.09991334943978e-06,0.0224418853656903,"AOC1","protein_coding"
"ENSG00000137819",4.53197388360327,-1.77237503936822,0.410701042835358,-4.31548706848239,1.5925137488012e-05,0.0485153188519407,"PAQR5","protein_coding"
"ENSG00000146205",10.5420477727321,3.72410136470913,0.431453344680113,8.63152739601602,6.05380586218011e-18,2.39754927365781e-13,"ANO7","protein_coding"
"ENSG00000147647",4.1175836985364,-2.09584240485584,0.471540538346712,-4.4446706792255,8.80266011217179e-06,0.0299463407124848,"DPYS","protein_coding"
"ENSG00000156049",4.75429051746871,-1.48989913600994,0.335703093127333,-4.43814539249663,9.07373216215073e-06,0.0299463407124848,"GNA14","protein_coding"
"ENSG00000164695",4.3025984899022,1.95409420089521,0.404607519092162,4.82960426756209,1.36804663510779e-06,0.00903001982280151,"CHMP4C","protein_coding"
"ENSG00000174944",329.710729076763,2.54682521157476,0.523103462053903,4.86868353265138,1.12344153689972e-06,0.00889855572547534,"P2RY14","protein_coding"
"ENSG00000198075",5.50618807603472,-1.77659823632062,0.351012551285114,-5.06135244969506,4.16292842633253e-07,0.00412171543491184,"SULT1C4","protein_coding"
"ENSG00000211626",1.70276624111317,2.77584509687851,0.495153970730984,5.60602410757323,2.07027139098347e-08,0.000273303427228365,"IGKV6D-41","IG_V_gene"
"ENSG00000223551",298.024369010501,-2.74664121998796,0.453820111172508,-6.05226862443718,1.42820048717909e-09,2.82812260471203e-05,"TMSB4XP4","processed_pseudogene"
"ENSG00000229344",598.562602036817,-3.49202989535119,0.743005209751664,-4.69987269203447,2.60323725211318e-06,0.0147283725903844,"MTCO2P12","unprocessed_pseudogene"
"ENSG00000253957",3.31076266123472,2.15675046035807,0.464330762232965,4.6448580102388,3.40310428087718e-06,0.0168470677424825,"IGHV3-22","IG_V_pseudogene"
"ENSG00000288349",4.1465269581521,-2.31804070202908,0.516782690763129,-4.48552310954154,7.27352621229617e-06,0.0288060732111778,"","processed_pseudogene"
