"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","gene_biotype"
"ENSG00000001036",706.993062395312,0.23551869671268,0.0699278050644953,3.36802644520957,0.000757083338123834,0.00303646674556381,"FUCA2","protein_coding"
"ENSG00000001460",90.6430831723995,-0.63095184779363,0.0781107760775556,-8.07765431964422,6.60244498161236e-16,5.19841010854541e-14,"STPG1","protein_coding"
"ENSG00000001461",1326.4750854862,-0.450705538210514,0.0942883474791632,-4.78007675667575,1.75228281735496e-06,1.42059844765657e-05,"NIPAL3","protein_coding"
"ENSG00000001617",6.08522085742543,1.20355640180242,0.290807178722427,4.13867500482583,3.49317363362002e-05,0.00020063356254638,"SEMA3F","protein_coding"
"ENSG00000002016",556.499642785015,-0.554580757901746,0.066436208611912,-8.34756783219429,6.96830114388183e-17,6.59999770075911e-15,"RAD52","protein_coding"
"ENSG00000002549",7729.64823843869,0.813679905874547,0.1939879126111,4.19448766122755,2.73489037434025e-05,0.000161448265608701,"LAP3","protein_coding"
"ENSG00000002745",55.8283039450022,-1.01834626921563,0.20592901780056,-4.94513245433864,7.60921088789044e-07,6.77449617999784e-06,"WNT16","protein_coding"
"ENSG00000002822",198.821921569886,-0.373718410259913,0.129061942178592,-2.89565152942431,0.00378372305371321,0.0122914069180155,"MAD1L1","protein_coding"
"ENSG00000002933",496.292171733271,0.77669381139509,0.287183819184569,2.70451801080032,0.0068403561377634,0.0204927079692256,"TMEM176A","protein_coding"
"ENSG00000003096",17.7928018072353,-0.361315774825844,0.144858469460437,-2.49426751622918,0.012621737848907,0.0347159783663453,"KLHL13","protein_coding"
"ENSG00000003249",44.8471097912736,-1.00492944941962,0.181890630790187,-5.52491046434832,3.29653680456515e-08,4.18015422713045e-07,"DBNDD1","protein_coding"
"ENSG00000003400",4032.23040899272,0.194459719530186,0.0805478327531833,2.41421417415481,0.0157691899666079,0.0419587640615331,"CASP10","protein_coding"
"ENSG00000003436",34.5006295597081,0.78191969032237,0.155981284781996,5.01290710238221,5.36137848901464e-07,4.96259827082347e-06,"TFPI","protein_coding"
"ENSG00000003509",782.248137905088,-0.208583216566813,0.052620615203897,-3.96390684066662,7.3733035910263e-05,0.000388068610054016,"NDUFAF7","protein_coding"
"ENSG00000003756",9298.24753081659,-0.107050011490836,0.0381807160036212,-2.80377171241847,0.00505086537075013,0.0158181592876341,"RBM5","protein_coding"
"ENSG00000003987",222.952934373456,0.281978900455788,0.0676657221651971,4.16723403568166,3.08317913220661e-05,0.000179571535521134,"MTMR7","protein_coding"
"ENSG00000004399",2677.35949974582,0.406663654235372,0.116740828874072,3.48347410376911,0.000494951002287681,0.00209384371128311,"PLXND1","protein_coding"
"ENSG00000004468",1940.14691854027,0.412123731882813,0.13965084760002,2.95110082728029,0.00316643534256304,0.0105391012887685,"CD38","protein_coding"
"ENSG00000004534",8258.71759707828,-0.383394343679943,0.0788931558037697,-4.85966545226758,1.17584280213153e-06,9.96175445073609e-06,"RBM6","protein_coding"
"ENSG00000004700",1724.26215546057,-0.220089440896339,0.0696740678258852,-3.15884299229292,0.00158396799508442,0.00581183232184718,"RECQL","protein_coding"
"ENSG00000004766",878.216609528067,-0.372178118040437,0.0790110424945819,-4.71045699803238,2.47161947397018e-06,1.92170344383659e-05,"VPS50","protein_coding"
"ENSG00000004777",331.622965135112,-0.391853979286882,0.112803425330915,-3.47377730895454,0.000513186760689273,0.00216159899199694,"ARHGAP33","protein_coding"
"ENSG00000004799",1189.25260226379,-0.620107089477228,0.209086705337845,-2.96578918528201,0.00301907360047356,0.0101245974475047,"PDK4","protein_coding"
"ENSG00000004838",91.0376051326202,-0.418269288162194,0.0736918040123759,-5.67592683837608,1.37939728265495e-08,1.94025112285531e-07,"ZMYND10","protein_coding"
"ENSG00000004864",649.800620550434,0.151751861689764,0.0433267466762082,3.50249841798287,0.000460916520629763,0.00196601543599099,"SLC25A13","protein_coding"
"ENSG00000004866",183.903038330805,0.270692419654074,0.0716924143667635,3.77574701654304,0.000159528841463438,0.000768730998984837,"ST7","protein_coding"
"ENSG00000004939",691.022398348576,2.16985517472567,0.341567010629907,6.35264854976506,2.11638879960415e-10,4.59593883772497e-09,"SLC4A1","protein_coding"
"ENSG00000004961",376.261652757543,-0.312457676008742,0.0738962327884239,-4.22833024388882,2.35432050903675e-05,0.000141328632995908,"HCCS","protein_coding"
"ENSG00000004975",666.363271918763,-0.310451605132446,0.0545519408586159,-5.69093601888618,1.2634484696558e-08,1.79178510416524e-07,"DVL2","protein_coding"
"ENSG00000005100",785.965252925141,-0.260410765400849,0.0685976654260211,-3.79620448864529,0.000146928317216502,0.000715943942930093,"DHX33","protein_coding"
"ENSG00000005102",49.0353124521094,-0.900020782238346,0.178636013655129,-5.03829414809886,4.69699216260854e-07,4.41235581641565e-06,"MEOX1","protein_coding"
"ENSG00000005175",2136.8154192987,-0.24034644403458,0.064192697933031,-3.7441399376191,0.000181012752128795,0.000860502047471354,"RPAP3","protein_coding"
"ENSG00000005187",222.360339894302,-0.522993591962752,0.140148471282733,-3.73171100031249,0.000190183615396926,0.000898189539298155,"ACSM3","protein_coding"
"ENSG00000005206",983.286630110376,-0.180188139387005,0.0702824165426927,-2.56377267957983,0.0103541333421396,0.029301647738667,"SPPL2B","protein_coding"
"ENSG00000005238",6018.88537553378,0.192284548451578,0.0802966832821701,2.3946761010772,0.0166350530484037,0.043944240613744,"ATOSB","protein_coding"
"ENSG00000005249",2978.71229372061,0.545030092804112,0.13628752902243,3.99911933772319,6.35786177629987e-05,0.000341247150053522,"PRKAR2B","protein_coding"
"ENSG00000005339",16356.2529002878,0.3019612146207,0.0708926148946037,4.25941707848732,2.04960715506748e-05,0.000124928436118399,"CREBBP","protein_coding"
"ENSG00000005381",3303.08197555484,3.25386812265923,0.323621556835949,10.0545469049477,8.7724037031147e-24,2.36749208373216e-21,"MPO","protein_coding"
"ENSG00000005421",3.93712082408427,1.93484567902852,0.337154919219837,5.73874373094028,9.53814209701707e-09,1.40162330661686e-07,"PON1","protein_coding"
"ENSG00000005436",420.835913200257,-0.305453439958052,0.0953954102213082,-3.20197207862967,0.00136490227101566,0.00509605981677654,"GCFC2","protein_coding"
"ENSG00000005448",245.325868130706,-0.513981090902228,0.124626711945226,-4.12416473868077,3.72082523693892e-05,0.00021218555322666,"WDR54","protein_coding"
"ENSG00000005469",370.454557395647,-0.373487980061909,0.0949270038419128,-3.93447559646883,8.33785393461657e-05,0.00043283413241115,"CROT","protein_coding"
"ENSG00000005483",13996.8749110538,0.217580366612374,0.0645672160837372,3.36982728712036,0.00075215310884501,0.00301912546154076,"KMT2E","protein_coding"
"ENSG00000005513",14.7681953668565,-1.34203761734441,0.170706411875818,-7.86167082183584,3.79043062368119e-15,2.57320873924607e-13,"SOX8","protein_coding"
"ENSG00000005882",215.810242865117,-0.245577936219061,0.10060102449998,-2.44110770680184,0.01464228701062,0.039367128252762,"PDK2","protein_coding"
"ENSG00000005884",104.213167316643,-0.59896629630623,0.114045912448807,-5.25197513391892,1.50476781160073e-07,1.61624545575911e-06,"ITGA3","protein_coding"
"ENSG00000005889",4027.0933143772,0.335115438254361,0.0645141483574797,5.19444876490427,2.05327308758907e-07,2.12587553325607e-06,"ZFX","protein_coding"
"ENSG00000005961",2834.38431691889,0.93587418878921,0.195685606328734,4.78253973987758,1.73094152621531e-06,1.40507665110429e-05,"ITGA2B","protein_coding"
"ENSG00000006015",461.909012782841,-0.450601182321775,0.0893055267635787,-5.04561362159215,4.52068147266855e-07,4.26281898496213e-06,"REX1BD","protein_coding"
"ENSG00000006016",14.6851591793782,-0.319422129539422,0.0581218391998754,-5.49573334114497,3.89090079028548e-08,4.84257413574678e-07,"CRLF1","protein_coding"
"ENSG00000006042",3.70707434788683,1.00592574838329,0.319006764004328,3.15330539000622,0.00161432826467918,0.00590913524451566,"TMEM98","protein_coding"
"ENSG00000006118",53.9760233083573,0.654359348801946,0.160278528429966,4.08263886131117,4.45271896469779e-05,0.000248883695763366,"TMEM132A","protein_coding"
"ENSG00000006327",392.962110733025,1.01520945913592,0.160513084633973,6.32477695790944,2.53598617424655e-10,5.4075288246666e-09,"TNFRSF12A","protein_coding"
"ENSG00000006451",944.49948034693,-0.381562804083511,0.074474551605079,-5.12339847451313,3.00077252435008e-07,2.97685139705234e-06,"RALA","protein_coding"
"ENSG00000006453",150.013861339673,0.262675026149083,0.104362318901454,2.51695275568875,0.0118374700924872,0.0328614859427083,"BAIAP2L1","protein_coding"
"ENSG00000006459",12308.3774595265,0.407687133881455,0.0662399540233284,6.154701341397,7.52191084580108e-10,1.43274492300973e-08,"KDM7A","protein_coding"
"ENSG00000006468",13.3048714466573,0.395794291066222,0.16541389153831,2.39275122171075,0.0167225755051676,0.0441312077421953,"ETV1","protein_coding"
"ENSG00000006555",350.577448109448,-0.69035263558063,0.110753185915174,-6.23325306514771,4.5684725240592e-10,9.14919843888477e-09,"TTC22","protein_coding"
"ENSG00000006607",747.146624600225,0.3709324658274,0.096535715651049,3.8424376234825,0.000121818379493474,0.000606587018040193,"FARP2","protein_coding"
"ENSG00000006625",106.137481932414,-0.282214278620566,0.0893701585674449,-3.15781333662497,0.00158957305849114,0.00582947552557328,"GGCT","protein_coding"
"ENSG00000006634",736.665958196349,0.462504327667809,0.122883263053134,3.76376990793143,0.000167370894518211,0.000801948243253031,"DBF4","protein_coding"
"ENSG00000006659",2.66693463356696,-0.819907347249072,0.254228896317169,-3.22507535188359,0.00125939516444624,0.00474923429016765,"LGALS14","protein_coding"
"ENSG00000006704",11.445691754845,-0.684190735778063,0.160389813064266,-4.26579919700958,1.9918787533756e-05,0.000121757488962601,"GTF2IRD1","protein_coding"
"ENSG00000006715",2685.23378528117,-0.181368067686436,0.0681429863451559,-2.66158085247065,0.00777746596540912,0.0229049747074894,"VPS41","protein_coding"
"ENSG00000006740",28.3754501258125,-1.15717720527168,0.226389481007608,-5.11144422488778,3.19705218213706e-07,3.1471750771202e-06,"ARHGAP44","protein_coding"
"ENSG00000006756",821.170653263197,0.363812010868669,0.0745167894204953,4.88228241847206,1.04864920282704e-06,8.99337764951933e-06,"ARSD","protein_coding"
"ENSG00000006757",150.500265961263,-0.429060494044644,0.0887305104339797,-4.83554632951073,1.32780443150444e-06,1.11084292308869e-05,"PNPLA4","protein_coding"
"ENSG00000006837",14.2357609521249,-0.603262011578646,0.10101548182521,-5.97197578706289,2.34397325615698e-09,3.98974171260763e-08,"CDKL3","protein_coding"
"ENSG00000007062",23.6310160860843,1.00052721174369,0.227111256585595,4.40544967601203,1.05564658348464e-05,6.94259643865414e-05,"PROM1","protein_coding"
"ENSG00000007080",298.120413651057,-0.232983148970206,0.0914887331771471,-2.5465774951664,0.0108785054408714,0.0305648820163711,"CCDC124","protein_coding"
"ENSG00000007129",843.275475392615,-0.502603951571423,0.103871090202048,-4.83872799056762,1.30672739553037e-06,1.09402704765017e-05,"CEACAM21","protein_coding"
"ENSG00000007202",5873.46488394943,0.160749854896507,0.0506073106455566,3.17641567682517,0.00149107130299661,0.00550473789651817,"BLTP2","protein_coding"
"ENSG00000007237",11123.1566127121,0.613303826646736,0.104853443415076,5.8491529383436,4.94082644432079e-09,7.80222152645651e-08,"GAS7","protein_coding"
"ENSG00000007255",203.096676621119,-0.450226045188852,0.133751869132375,-3.36612899774328,0.000762310501889585,0.00305469682331426,"TRAPPC6A","protein_coding"
"ENSG00000007312",292.096928635407,-0.918497639901856,0.202688778626738,-4.53156630635837,5.85479539619475e-06,4.13910105333004e-05,"CD79B","protein_coding"
"ENSG00000007372",6.74663436157297,0.407354725371067,0.171234615436305,2.37892744018567,0.0173630933862301,0.0456012770373494,"PAX6","protein_coding"
"ENSG00000007376",248.312536484729,-0.354762986758845,0.107329888287745,-3.30535130911294,0.0009485742034699,0.00370854430507168,"RPUSD1","protein_coding"
"ENSG00000007384",7.08139203281117,0.674053070447987,0.168107030317045,4.00966615837982,6.0804653539603e-05,0.00032768536973105,"RHBDF1","protein_coding"
"ENSG00000007392",2533.26592070768,-0.311546577168248,0.0748294671886857,-4.16342102747665,3.13514492790103e-05,0.000182210007093866,"LUC7L","protein_coding"
"ENSG00000007516",503.413066678701,-0.65491126435509,0.182671593500661,-3.58518394570592,0.000336840706460305,0.0014902689758465,"BAIAP3","protein_coding"
"ENSG00000007520",169.756997344486,-0.489595492512119,0.108743311505987,-4.50230442435224,6.72206031100773e-06,4.66751862884604e-05,"TSR3","protein_coding"
"ENSG00000007541",328.808558535173,-0.323667690013634,0.0785152525991253,-4.12235431077553,3.75019791640772e-05,0.000213615850801101,"PIGQ","protein_coding"
"ENSG00000007545",713.973989581115,-0.212485856633181,0.0590125172786935,-3.60069128435399,0.000317372235732104,0.00141489463238116,"CRAMP1","protein_coding"
"ENSG00000007923",1225.70562767853,-0.280956273253054,0.0888205188143162,-3.16319108471329,0.0015604986788516,0.00573552718127425,"DNAJC11","protein_coding"
