"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","gene_biotype"
"ENSG00000000003",15.0593189020188,1.89013922894075,0.534955634334561,3.53326352248242,0.00041046311259411,0.0141470112232263,"TSPAN6","protein_coding"
"ENSG00000001460",76.8175350822795,1.34851638662744,0.373806533503018,3.60752492469892,0.00030913184991175,0.0117975452606167,"STPG1","protein_coding"
"ENSG00000001630",41.5955491572966,1.98458718072063,0.58074527928154,3.41731091327307,0.000632430090297874,0.0188229840221923,"CYP51A1","protein_coding"
"ENSG00000002586",4398.44651658816,1.21226437853903,0.35810381968246,3.38523163370325,0.000711182132838586,0.0202313322102985,"CD99","protein_coding"
"ENSG00000002726",25.701898003973,-2.7066390933025,0.681056123198657,-3.97417922122257,7.06223716402996e-05,0.00427193868290573,"AOC1","protein_coding"
"ENSG00000004779",639.317463897591,1.41484752299228,0.364554063275376,3.88103621800406,0.000104012348271632,0.00562042855524938,"NDUFAB1","protein_coding"
"ENSG00000004866",152.538036029085,1.15558567622957,0.327306110904239,3.53059609256017,0.000414624375779086,0.0142411558586559,"ST7","protein_coding"
"ENSG00000004961",329.386842512895,1.21265557680045,0.319342786615198,3.79734763904867,0.000146252614197196,0.00708317766197831,"HCCS","protein_coding"
"ENSG00000005059",1971.60273897647,1.62748062032778,0.39867659038207,4.08220763292898,4.46099138402855e-05,0.00312185818589089,"MCUB","protein_coding"
"ENSG00000005243",43.8512294780805,1.66212927000437,0.467167523409574,3.55788702492307,0.000373850031517221,0.0132926511433491,"COPZ2","protein_coding"
"ENSG00000005448",341.471053403626,1.679941965943,0.447401457132813,3.7548871134863,0.000173419621736755,0.00796025366626379,"WDR54","protein_coding"
"ENSG00000005513",21.5346110739668,1.79690466016303,0.568660986656372,3.15988735349776,0.00157830147267484,0.0333070654000492,"SOX8","protein_coding"
"ENSG00000005882",225.974231211194,1.33972967987887,0.367755354783938,3.64299163139576,0.000269487602968298,0.0109116918047407,"PDK2","protein_coding"
"ENSG00000006015",846.447207362,1.46865655138885,0.40796296821503,3.59997515905597,0.000318247582117614,0.0120336620102039,"REX1BD","protein_coding"
"ENSG00000006451",844.642669913659,1.56619668138363,0.349424825122814,4.48221353715539,7.38727692764554e-06,0.000899261798917823,"RALA","protein_coding"
"ENSG00000006638",51.292594846169,1.62210458679645,0.4570626604442,3.54897638153158,0.000386731766373616,0.0136044864915037,"TBXA2R","protein_coding"
